Seed,Mode,Topk,Explainer,Accuracy Comp,Accuracy Suff,Comprehensiveness,Cross Entropy Comp,Cross Entropy Suff,Log Odds,Sufficiency,Sensitivity,Lipschitz,
12,zeros,0.5,lime,0.096,0.938,0.8204,2.625,0.1557,-2.616,0.06894,None,None
12,zeros,0.5,kernel_shap,0.37,0.816,0.5891,1.677,0.5467,-1.668,0.1954,None,None
12,zeros,0.5,noise_tunnel,0.0,0.999,0.8891,2.343,0.009033,-2.334,3.417e-05,None,None
12,zeros,0.5,augmented_occlusion,0.102,0.992,0.8204,2.49,0.02478,-2.481,0.009836,None,None
12,zeros,0.5,occlusion,0.031,0.997,0.8659,2.378,0.0154,-2.369,0.003472,None,None
12,aug,0.01,deep_lift,0.9974,0.1049,0.003545,0.01504,13.24,-0.005513,0.8912,None,None
12,aug,0.01,extremal_mask,0.9959,0.1002,0.003822,0.01488,13.29,-0.00523,0.8924,None,None
12,aug,0.01,geodesic_integrated_gradients,0.9963,0.0992,0.004134,0.01475,13.24,-0.005155,0.8897,None,None
12,aug,0.01,enhanced_integrated_gradients,0.9968,0.0968,0.004029,0.01486,13.18,-0.004857,0.8898,None,None
12,aug,0.01,gradient_shap,0.9963,0.0983,0.003741,0.01463,13.16,-0.005599,0.8877,None,None
12,aug,0.01,noisy_gradient_shap,0.9965,0.0996,0.003561,0.01594,13.28,-0.005977,0.8905,None,None
12,aug,0.01,input_x_gradient,0.9962,0.1019,0.003028,0.01471,13.17,-0.004762,0.89,None,None
12,aug,0.01,integrated_gradients,0.9963,0.1021,0.004009,0.01561,13.19,-0.00506,0.8902,None,None
12,aug,0.01,lime,0.9935,0.0952,0.005439,0.01904,13.43,-0.009314,0.8954,None,None
12,aug,0.01,kernel_shap,0.9955,0.1029,0.003038,0.01422,13.54,-0.00512,0.8913,None,None
12,aug,0.01,noise_tunnel,0.996,0.0997,0.004596,0.01482,13.19,-0.007219,0.8953,None,None
12,aug,0.01,augmented_occlusion,0.9973,0.1034,0.003427,0.01383,13.23,-0.004086,0.8876,None,None
12,aug,0.01,occlusion,0.9964,0.0999,0.003493,0.01448,13.14,-0.005155,0.8863,None,None
12,aug,0.02,deep_lift,0.9913,0.0958,0.01198,0.02662,12.52,-0.01984,0.8923,None,None
12,aug,0.02,extremal_mask,0.9924,0.1017,0.0109,0.02723,12.48,-0.0177,0.8946,None,None
12,aug,0.02,geodesic_integrated_gradients,0.9902,0.1004,0.01247,0.0296,12.48,-0.01979,0.8867,None,None
12,aug,0.02,enhanced_integrated_gradients,0.9902,0.1042,0.01216,0.02927,12.5,-0.02009,0.8874,None,None
12,aug,0.02,gradient_shap,0.9885,0.0989,0.01357,0.0329,12.51,-0.0233,0.8894,None,None
12,aug,0.02,noisy_gradient_shap,0.9874,0.1012,0.01413,0.03237,12.42,-0.02212,0.8875,None,None
12,aug,0.02,input_x_gradient,0.9907,0.0964,0.01172,0.02871,12.32,-0.01704,0.8918,None,None
12,aug,0.02,integrated_gradients,0.9883,0.0946,0.01288,0.03057,12.36,-0.02307,0.8924,None,None
12,aug,0.02,lime,0.9876,0.1077,0.01418,0.03348,12.58,-0.02639,0.8912,None,None
12,aug,0.02,kernel_shap,0.9916,0.1013,0.007872,0.024,13.15,-0.01612,0.8904,None,None
12,aug,0.02,noise_tunnel,0.9901,0.0995,0.01277,0.0319,12.46,-0.02069,0.8862,None,None
12,aug,0.02,augmented_occlusion,0.9929,0.1029,0.01024,0.02339,12.52,-0.01391,0.8888,None,None
12,aug,0.02,occlusion,0.9906,0.1042,0.01201,0.02818,12.28,-0.01957,0.8861,None,None
12,aug,0.05,deep_lift,0.9429,0.1029,0.06645,0.157,10.36,-0.1413,0.8786,None,None
12,aug,0.05,extremal_mask,0.9457,0.1086,0.06548,0.1482,10.23,-0.1308,0.8802,None,None
12,aug,0.05,geodesic_integrated_gradients,0.941,0.1088,0.07148,0.1577,10.24,-0.1543,0.8825,None,None
12,aug,0.05,enhanced_integrated_gradients,0.9365,0.105,0.07172,0.1682,10.27,-0.161,0.8761,None,None
12,aug,0.05,gradient_shap,0.9359,0.1047,0.07154,0.1676,10.28,-0.1567,0.8732,None,None
12,aug,0.05,noisy_gradient_shap,0.9361,0.1066,0.07275,0.1671,10.24,-0.1583,0.8802,None,None
12,aug,0.05,input_x_gradient,0.9439,0.1064,0.06625,0.1446,10.24,-0.1411,0.8836,None,None
12,aug,0.05,integrated_gradients,0.9346,0.1073,0.07534,0.1815,10.29,-0.1691,0.8807,None,None
12,aug,0.05,lime,0.9402,0.1113,0.06727,0.1539,10.76,-0.1501,0.8821,None,None
12,aug,0.05,kernel_shap,0.9677,0.1058,0.03847,0.09003,11.99,-0.08542,0.8897,None,None
12,aug,0.05,noise_tunnel,0.933,0.1066,0.07216,0.1667,10.27,-0.1576,0.88,None,None
12,aug,0.05,augmented_occlusion,0.9604,0.1057,0.04634,0.09584,10.45,-0.08298,0.8799,None,None
12,aug,0.05,occlusion,0.9397,0.1114,0.0684,0.15,10.3,-0.1383,0.8815,None,None
12,aug,0.1,deep_lift,0.7876,0.1525,0.2175,0.7036,7.282,-0.67,0.8348,None,None
12,aug,0.1,extremal_mask,0.7902,0.1513,0.2173,0.6661,7.348,-0.6729,0.8338,None,None
12,aug,0.1,geodesic_integrated_gradients,0.7799,0.1488,0.2297,0.7172,7.268,-0.7167,0.8316,None,None
12,aug,0.1,enhanced_integrated_gradients,0.7828,0.151,0.224,0.7324,7.287,-0.7098,0.8371,None,None
12,aug,0.1,gradient_shap,0.7816,0.1455,0.2257,0.7042,7.29,-0.7129,0.836,None,None
12,aug,0.1,noisy_gradient_shap,0.7867,0.147,0.2232,0.701,7.33,-0.6888,0.8342,None,None
